	length	avg_maf_all	avg_maf_altered	alter_num_aa	alter_num_aa_norm	alter_num_dna	alter_num_dna_norm	frac_alter	avg_poly	frac_poly_several	rare_poly_0.5%	rare_poly_0.05%	rare_poly_0.005%	BLOSUM_avg	weighted_BLOSUM_avg	pseudo_dNdS	SIFT	PolyPhen	num_genes	num_instances	num_genes_log2	num_instances_log2
Linker_histone	74	0.000175447085714	0.000528423715134	337	4.55405405405	642	8.67567567568	0.332019704433	1.37091988131	0.287833827893	0.994065281899	0.970326409496	0.79821958457	-0.170995670996	4.11148917749e-06	0.0910123408704	0.131951219512	0.710303769401	12	14	3.58496250072	3.80735492206
Lipocalin	144	0.00088654620624	0.00286134321291	1301	9.03472222222	1899	13.1875	0.309835675161	1.2190622598	0.19523443505	0.975403535742	0.940814757879	0.754803996925	-0.416771752837	0.00028925579319	0.187158841924	0.195899280576	0.45784499673	33	33	5.04439411936	5.04439411936
Lys	124	0.000576729987296	0.00247298228016	257	2.07258064516	358	2.88709677419	0.233212341198	1.18287937743	0.171206225681	0.976653696498	0.918287937743	0.735408560311	-0.447368421053	-0.00171379283553	0.15798563909	0.24149825784	0.511763066202	11	11	3.45943161864	3.45943161864
MAGE	187	0.000513650556715	0.00292635444528	1060	5.66844919786	1423	7.60962566845	0.175525749296	1.1820754717	0.165094339623	0.984905660377	0.937735849057	0.775471698113	-0.293695131684	-0.00390229798085	0.074168533244	0.19781147541	0.450672131148	48	51	5.58496250072	5.67242534197
MAGE_N	92	0.00113972234289	0.00631450623955	359	3.90217391304	470	5.10869565217	0.180492709904	1.16713091922	0.150417827298	0.958217270195	0.910863509749	0.649025069638	-0.622911694511	-0.00184726463007	0.52107373679	0.281265206813	0.343751824818	32	32	5.0	5.0
MAM	160	0.000465404898059	0.00174443130855	1251	7.81875	1763	11.01875	0.26679462572	1.20223820943	0.183053557154	0.982414068745	0.930455635492	0.693045563549	-0.51795212766	-0.000130478558843	0.156215764341	0.220744027304	0.499795904437	18	31	4.16992500144	4.95419631039
MARVEL	144	0.000398570639146	0.00158228544705	897	6.22916666667	1267	8.79861111111	0.251895534962	1.18394648829	0.167224080268	0.985507246377	0.948717948718	0.74358974359	-0.344632768362	-4.19119806968e-05	0.196857724056	0.189121298949	0.562770773639	29	31	4.85798099513	4.95419631039
MBOAT	348	0.000348471804529	0.0013031276806	933	2.68103448276	1307	3.75574712644	0.267411865864	1.18971061093	0.167202572347	0.986066452304	0.961414790997	0.787781350482	-0.509009009009	-0.00023740387027	0.0695673307023	0.209748837209	0.550037209302	23	23	4.52356195606	4.52356195606
MBT	69	1.21307984496e-05	5.7034095672e-05	439	6.36231884058	605	8.76811594203	0.21269379845	1.18223234624	0.168564920273	1.0	0.984054669704	0.886104783599	-0.304431599229	-6.6931734104e-06	0.00377265894976	0.171185770751	0.602814229249	10	30	3.32192809489	4.90689059561
MFS_1	353	0.000349596095508	0.00126898002172	10266	29.0821529745	14662	41.5354107649	0.275493774152	1.20533800896	0.182154685369	0.988700564972	0.955386713423	0.795149035652	-0.414498141264	0.000187990963189	0.10712314803	0.188639800582	0.56173161612	114	114	6.83289001416	6.83289001416
MH1	103	5.36561433447e-06	4.33689655172e-05	145	1.40776699029	194	1.88349514563	0.123720136519	1.09655172414	0.0827586206897	1.0	0.993103448276	0.848275862069	-0.22641509434	-3.0929572327e-05	0.00206651344267	0.124810126582	0.685911392405	12	12	3.58496250072	3.58496250072
MHC_I	179	0.00940914359028	0.0288063220661	1089	6.08379888268	1722	9.62011173184	0.326634673065	1.36271808999	0.266299357208	0.862258953168	0.813590449954	0.68870523416	-0.635444743935	-0.0053597604973	0.747784995464	0.203120567376	0.48774822695	70	70	6.12928301694	6.12928301694
MHC_II_alpha	81	0.00877070041788	0.0314828873209	134	1.65432098765	197	2.43209876543	0.278586278586	1.23134328358	0.201492537313	0.813432835821	0.776119402985	0.671641791045	-0.381818181818	-0.00224218026061	0.31235311175	0.240696202532	0.435886075949	45	45	5.49185309633	5.49185309633
MHC_II_beta	75	0.0283684071574	0.0864323984152	171	2.28	325	4.33333333333	0.328214971209	1.62573099415	0.374269005848	0.538011695906	0.485380116959	0.415204678363	-0.622302158273	-0.013511465205	0.510039674778	0.281468253968	0.299742063492	50	50	5.64385618977	5.64385618977
MHC_I_C	28	0.0186257956585	0.0664050106087	23	0.821428571429	30	1.07142857143	0.280487804878	1.13043478261	0.130434782609	0.739130434783	0.652173913043	0.521739130435	-0.615384615385	-0.00945022903846	0.0613328867125	0.2648	0.58964	25	25	4.64385618977	4.64385618977
MIF4G	213	2.2241144186e-05	0.000119818464692	439	2.06103286385	584	2.74178403756	0.185623678647	1.14806378132	0.136674259681	0.997722095672	0.986332574032	0.904328018223	0.0218253968254	9.20969107143e-05	0.0136223881635	0.192165991903	0.533457489879	10	12	3.32192809489	3.58496250072
MIP	227	0.000426139090668	0.00142551096827	788	3.47136563877	1130	4.97797356828	0.298937784522	1.18274111675	0.171319796954	0.978426395939	0.954314720812	0.810913705584	-0.419527896996	0.000605077921674	0.129575381176	0.168782608696	0.605226086957	13	13	3.70043971814	3.70043971814
MIT	65	0.000245322929306	0.00103728934239	184	2.83076923077	248	3.81538461538	0.236503856041	1.21739130435	0.201086956522	0.983695652174	0.951086956522	0.79347826087	-0.174107142857	-0.00145267494643	0.0655070489644	0.215	0.560827272727	10	12	3.32192809489	3.58496250072
MMR_HSR1	114	0.000152628060002	0.000698958628067	2038	17.8771929825	2808	24.6315789474	0.218364941605	1.19136408243	0.170755642787	0.993621197252	0.970559371933	0.829244357213	-0.221169686985	0.000245952274712	0.119427674848	0.142863849765	0.616774207369	92	93	6.52356195606	6.53915881111
MORN	23	3.36854253499e-05	0.000138400821086	313	13.6086956522	439	19.0869565217	0.243390357698	1.15974440895	0.143769968051	0.996805111821	0.961661341853	0.821086261981	-0.584022038567	-2.32000826446e-06	0.0063498232998	0.125140449438	0.708511235955	16	56	4.0	5.80735492206
MT	344	0.000359837291683	0.00141003113989	1301	3.78197674419	1833	5.32848837209	0.255198116909	1.190622598	0.1714066103	0.984627209839	0.944657955419	0.746348962337	-0.220142027114	0.00161998344351	0.219533144967	0.157611443779	0.53280904857	15	15	3.90689059561	3.90689059561
Macro	118	6.06930580601e-05	0.000272560236196	326	2.76271186441	449	3.80508474576	0.222677595628	1.1963190184	0.184049079755	0.981595092025	0.960122699387	0.819018404908	-0.238461538462	0.000125860994872	0.0544670797766	0.205392670157	0.526547120419	9	13	3.16992500144	3.70043971814
Med26	53	1.20832648402e-05	0.000107279797297	74	1.39622641509	107	2.01886792453	0.112633181126	1.21621621622	0.189189189189	1.0	0.972972972973	0.864864864865	-0.166666666667	-8.78497e-05	0.00455552114575	0.161363636364	0.582704545455	19	19	4.24792751344	4.24792751344
Metallophos	204	0.00024279370437	0.00126841317071	990	4.85294117647	1378	6.75490196078	0.191415313225	1.18585858586	0.166666666667	0.985858585859	0.958585858586	0.838383838384	-0.332197614991	9.05969982964e-05	0.0931926582583	0.177875329236	0.567694468832	28	28	4.80735492206	4.80735492206
Metallothio	64	0.00151914197551	0.00395946578723	282	4.40625	394	6.15625	0.383673469388	1.19858156028	0.184397163121	0.968085106383	0.882978723404	0.730496453901	-0.94674556213	-0.00126470722337	0.642766263516	0.113141891892	0.401504587156	12	12	3.58496250072	3.58496250072
Methyltransf_11	95	0.000730858146678	0.00276992946499	957	10.0736842105	1347	14.1789473684	0.263854425145	1.18808777429	0.174503657262	0.980146290491	0.943573667712	0.787878787879	-0.418645558487	0.00244393433421	0.472945075378	0.160398190045	0.54971040724	41	41	5.35755200462	5.35755200462
Methyltransf_12	99	0.00032911197512	0.00123935860901	555	5.60606060606	768	7.75757575758	0.265550239234	1.18918918919	0.176576576577	0.983783783784	0.947747747748	0.783783783784	-0.392424242424	-0.00110511293485	0.15587795348	0.171853582555	0.545864485981	22	22	4.45943161864	4.45943161864
Methyltransf_23	165	0.000420370505574	0.0017257315492	437	2.64848484848	586	3.55151515152	0.24358974359	1.17162471396	0.153318077803	0.981693363844	0.951945080092	0.798627002288	-0.37890625	-0.000383802273438	0.104403566414	0.159736842105	0.465647773279	11	11	3.45943161864	3.45943161864
Methyltransf_25	97	0.000524039452026	0.00197296045986	872	8.98969072165	1231	12.6907216495	0.265610721901	1.19266055046	0.177752293578	0.983944954128	0.952981651376	0.807339449541	-0.414423076923	0.00157727190769	0.528992330042	0.149575098814	0.572826086957	37	37	5.20945336563	5.20945336563
Methyltransf_31	152	0.000275933715668	0.000911972809348	813	5.34868421053	1126	7.40789473684	0.302567919613	1.19926199262	0.174661746617	0.988929889299	0.963099630996	0.821648216482	-0.484102564103	-0.000130546115897	0.130513621986	0.151147715197	0.536063761955	19	19	4.24792751344	4.24792751344
Microtub_bd	149	0.000137955780055	0.000588490062457	1441	9.6711409396	1956	13.1275167785	0.234423295917	1.17557251908	0.156141568355	0.994448299792	0.960444136017	0.805690492713	-0.280991735537	-4.42074356553e-05	0.0662540346897	0.146268115942	0.589903381643	46	46	5.52356195606	5.52356195606
Mito_carr	97	0.000291298959617	0.00108528784119	3948	40.7010309278	5617	57.9072164948	0.268407097695	1.20997973658	0.18515704154	0.989614994934	0.962006079027	0.806990881459	-0.437931756332	7.43961783546e-05	0.0820231969641	0.182299674267	0.530568512486	58	164	5.85798099513	7.35755200462
MreB_Mbl	324	7.25665220459e-05	0.000598475898182	275	0.848765432099	377	1.16358024691	0.121252204586	1.17818181818	0.167272727273	0.985454545455	0.963636363636	0.810909090909	-0.25	-5.94688024691e-05	0.031298777505	0.0747798742138	0.647641509434	19	19	4.24792751344	4.24792751344
Mucin2_WxxW	84	0.000262777661148	0.00130811297253	182	2.16666666667	276	3.28571428571	0.200883002208	1.29120879121	0.241758241758	0.978021978022	0.923076923077	0.697802197802	-0.442553191489	-5.83765787234e-05	0.0874399262838	0.148571428571	0.327173913043	5	11	2.32192809489	3.45943161864
MutS_V	188	0.000156696957401	0.00051447008042	286	1.52127659574	401	2.1329787234	0.304579339723	1.20629370629	0.188811188811	0.993006993007	0.982517482517	0.842657342657	-0.136231884058	0.000382208721739	0.015459674864	0.143704819277	0.665009036145	12	12	3.58496250072	3.58496250072
MyTH4	106	0.000220259413823	0.000817391266234	308	2.90566037736	454	4.28301886792	0.26946631671	1.23701298701	0.217532467532	0.987012987013	0.954545454545	0.714285714286	-0.446194225722	0.000789978160105	0.078683886299	0.128921832884	0.488398921833	8	11	3.0	3.45943161864
Myb_DNA-bind_6	60	1.48674761905e-05	0.000107178970149	134	2.23333333333	183	3.05	0.138716356108	1.17910447761	0.179104477612	0.992537313433	0.955223880597	0.873134328358	-0.373417721519	-4.26708670886e-05	0.0390248293143	0.135743243243	0.621777027027	11	18	3.45943161864	4.16992500144
Myb_DNA-binding	47	7.70120070423e-06	5.11611929825e-05	342	7.27659574468	449	9.55319148936	0.150528169014	1.14035087719	0.131578947368	1.0	0.976608187135	0.87134502924	-0.241025641026	-1.37815384615e-07	0.00644548416161	0.115601092896	0.613753351206	35	50	5.12928301694	5.64385618977
Myosin_N	40	0.000142713736667	0.000500749953216	171	4.275	251	6.275	0.285	1.24561403509	0.210526315789	0.988304093567	0.976608187135	0.783625730994	-0.197183098592	-0.000657944920188	0.0477571856676	0.182077294686	0.428821256039	15	15	3.90689059561	3.90689059561
Myosin_head	677	0.00023635056778	0.000900645919253	6638	9.80502215657	9336	13.7902511078	0.262423403835	1.20262127147	0.176107261223	0.991714371799	0.965501657126	0.811087677011	-0.313040210447	0.000103372126206	0.0326272097347	0.140334240187	0.58049008939	40	40	5.32192809489	5.32192809489
Myosin_tail_1	1081	0.000381583886481	0.00139120465864	4151	3.83996299722	6061	5.60684551341	0.27428307123	1.23705131294	0.20621536979	0.988195615514	0.961695976873	0.777403035413	-0.292697176241	0.000160102630672	0.0999146104227	0.139052589322	0.553165395424	14	14	3.80735492206	3.80735492206
Myotub-related	341	0.000192920063203	0.000896670716298	994	2.91495601173	1375	4.03225806452	0.215151515152	1.18812877264	0.164989939638	0.991951710262	0.972837022133	0.829979879276	-0.277730736664	0.00126479657324	0.104076864484	0.168389904265	0.490870322019	17	17	4.08746284125	4.08746284125
NACHT	166	0.0007324763369	0.00242807034862	1156	6.96385542169	1737	10.4638554217	0.301670146138	1.23183391003	0.203287197232	0.980103806228	0.93339100346	0.769031141869	-0.509129213483	0.0015368609684	0.158037277934	0.199739130435	0.542698550725	42	42	5.39231742278	5.39231742278
NAD_binding_1	109	0.000466223367843	0.0014463133674	411	3.77064220183	597	5.47706422018	0.322352941176	1.23357664234	0.209245742092	0.987834549878	0.94403892944	0.766423357664	-0.424063116371	0.00108230663905	0.0769961834931	0.16106639839	0.526708249497	13	13	3.70043971814	3.70043971814
NAD_binding_8	68	0.000353829659436	0.00152920755938	320	4.70588235294	426	6.26470588235	0.231381055676	1.1625	0.153125	0.99375	0.975	0.84375	-0.505376344086	0.00240053775	0.445518614608	0.12679558011	0.630726519337	21	21	4.39231742278	4.39231742278
NAP	265	4.58664023143e-05	0.000423978982587	402	1.51698113208	530	2.0	0.108180839612	1.15671641791	0.146766169154	0.992537313433	0.977611940299	0.863184079602	-0.0645161290323	-0.000164925864516	0.0214733014316	0.176710239651	0.556684095861	18	18	4.16992500144	4.16992500144
NCD3G	51	5.76695942685e-05	0.00021974104023	174	3.41176470588	262	5.13725490196	0.262443438914	1.27011494253	0.235632183908	0.988505747126	0.965517241379	0.735632183908	-0.669683257919	1.87044751131e-05	0.00958806528289	0.218325581395	0.548372093023	13	13	3.70043971814	3.70043971814
NDK	135	0.000334617219774	0.001113994	559	4.14074074074	791	5.85925925926	0.300376141859	1.23076923077	0.193202146691	0.992844364937	0.962432915921	0.792486583184	-0.518895348837	-0.00159392573256	0.0554228519871	0.160784615385	0.523443076923	10	14	3.32192809489	3.80735492206
NHL	28	2.6515299591e-05	0.000139419155914	186	6.64285714286	247	8.82142857143	0.19018404908	1.15591397849	0.139784946237	0.994623655914	0.978494623656	0.887096774194	-0.167441860465	-0.000128270437209	0.292155987218	0.172995169082	0.642927536232	10	35	3.32192809489	5.12928301694
NPIP	267	0.000727711915214	0.0279477460331	121	0.453183520599	178	0.666666666667	0.0260383042823	1.30578512397	0.239669421488	0.867768595041	0.785123966942	0.561983471074	-0.563291139241	-0.0258030758608	0.769841138065	0.173881578947	0.514458598726	19	19	4.24792751344	4.24792751344
NTF2	120	5.02909913378e-06	5.225234e-05	100	0.833333333333	128	1.06666666667	0.0962463907603	1.09	0.09	1.0	0.99	0.86	-0.0550458715596	1.47563394495e-05	0.00254976300739	0.221388888889	0.336685185185	11	11	3.45943161864	3.45943161864
NTP_transf_2	95	0.000143618764936	0.000751973123077	195	2.05263157895	266	2.8	0.190989226249	1.2	0.2	0.989743589744	0.958974358974	0.8	-0.264957264957	0.000886573679487	0.147618097014	0.184133333333	0.542968888889	11	11	3.45943161864	3.45943161864
NTR	107	8.25267594937e-05	0.000373519552083	384	3.58878504673	539	5.03738317757	0.220943613349	1.1953125	0.171875	0.989583333333	0.950520833333	0.770833333333	-0.37037037037	-0.000656506505447	0.0253934244634	0.219157175399	0.525264236902	24	24	4.58496250072	4.58496250072
NUDIX	131	0.000256339622044	0.0010078194614	570	4.35114503817	825	6.29770992366	0.254350736278	1.22456140351	0.201754385965	0.989473684211	0.959649122807	0.794736842105	-0.601719197708	-9.5178976361e-05	0.107189969343	0.174377811094	0.583514242879	23	23	4.52356195606	4.52356195606
Na_Ca_ex	151	0.000160291310785	0.00069581595106	613	4.05960264901	838	5.54966887417	0.230364524615	1.17292006525	0.153344208809	0.993474714519	0.965742251223	0.849918433931	-0.158553546592	2.89147037552e-05	0.0423105656635	0.136671388102	0.639686968839	9	18	3.16992500144	4.16992500144
Na_H_Exchanger	381	0.000416907995203	0.00197718332211	1099	2.8845144357	1500	3.93700787402	0.210859554873	1.16924476797	0.160145586897	0.990900818926	0.968152866242	0.820746132848	-0.0708171206226	0.00233000039689	0.144422100905	0.189832935561	0.582319013524	15	15	3.90689059561	3.90689059561
Nebulin	29	0.000446812666529	0.00150063366436	1442	49.724137931	1955	67.4137931034	0.297749328928	1.17891816921	0.158807212205	0.984049930652	0.952843273232	0.785714285714	-0.244705882353	-0.000164556837353	0.12333398517	0.188531722054	0.693670694864	4	168	2.0	7.39231742278
Neur_chan_LBD	216	0.000327277812418	0.00136192670807	2206	10.212962963	3120	14.4444444444	0.240305010893	1.20761559383	0.180870353581	0.988667271079	0.969628286491	0.827289211242	-0.444069069069	-0.000318899102102	0.0309217215132	0.161496307812	0.648920715119	46	46	5.52356195606	5.52356195606
Neur_chan_memb	238	0.000182547474227	0.000723225563285	2228	9.36134453782	3183	13.3739495798	0.252407386428	1.21140035907	0.178635547576	0.990574506284	0.954667863555	0.808348294434	-0.414227491664	-3.76211068914e-05	0.0527724541693	0.244971472043	0.506451882845	43	43	5.4262647547	5.4262647547
Neuralized	150	6.09775084322e-05	0.000312900612179	312	2.08	454	3.02666666667	0.194878201124	1.19551282051	0.179487179487	0.990384615385	0.971153846154	0.823717948718	-0.337801608579	-0.000429095959786	0.046349503676	0.197594594595	0.562264864865	4	11	2.0	3.45943161864
Nop	230	1.43296588921e-05	6.22161139241e-05	158	0.686956521739	215	0.934782608696	0.230320699708	1.15189873418	0.139240506329	1.0	0.981012658228	0.892405063291	0.00549450549451	-1.34681978022e-05	0.00336513612999	0.123539325843	0.558702247191	12	12	3.58496250072	3.58496250072
Notch	36	1.45574721724e-05	6.64632131148e-05	122	3.38888888889	167	4.63888888889	0.219030520646	1.16393442623	0.147540983607	1.0	0.975409836066	0.827868852459	-0.394366197183	-5.75567183099e-05	0.0448529951926	0.192086330935	0.666568345324	13	34	3.70043971814	5.08746284125
OAR	19	7.88179285714e-06	3.67817e-05	60	3.15789473684	99	5.21052631579	0.214285714286	1.35	0.283333333333	1.0	1.0	0.783333333333	-0.41975308642	-1.56470246914e-05	0.0483803309838	0.0471830985915	0.834222222222	15	15	3.90689059561	3.90689059561
OATP	543	0.000546696485623	0.00177888405125	2127	3.91712707182	2995	5.51565377532	0.307325530993	1.20451339915	0.183356840621	0.984015044664	0.949694405266	0.80394922426	-0.461358313817	0.000597508423692	0.111655120273	0.191289931258	0.533811564901	13	13	3.70043971814	3.70043971814
OB_NTP_bind	114	0.000116875246995	0.000529410153465	404	3.54385964912	563	4.93859649123	0.220765027322	1.2004950495	0.180693069307	0.992574257426	0.975247524752	0.858910891089	-0.274226804124	-0.00113565101031	0.048559609133	0.177876857749	0.531127388535	23	23	4.52356195606	4.52356195606
OLF	247	4.10388168395e-05	0.000165141029077	791	3.2024291498	1140	4.61538461538	0.248507697141	1.23008849558	0.189633375474	0.993678887484	0.969658659924	0.836915297092	-0.346351490236	2.96910765673e-05	0.0372472749568	0.144675925926	0.685536741214	13	13	3.70043971814	3.70043971814
OTU	127	6.91755560345e-05	0.000506801968421	190	1.49606299213	246	1.93700787402	0.136494252874	1.15263157895	0.136842105263	0.978947368421	0.968421052632	0.815789473684	-0.200913242009	-0.000506427812785	0.114476802155	0.165416666667	0.649564814815	14	14	3.80735492206	3.80735492206
Oxysterol_BP	371	4.30231007563e-05	0.000197040994413	895	2.41239892183	1213	3.26954177898	0.218345938034	1.16201117318	0.148603351955	0.99217877095	0.978770949721	0.867039106145	-0.275961538462	8.74498201923e-05	0.0211950458265	0.161982160555	0.588638255699	12	12	3.58496250072	3.58496250072
PA	93	0.00103870450399	0.00363256435475	358	3.84946236559	507	5.45161290323	0.285942492013	1.24022346369	0.217877094972	0.980446927374	0.946927374302	0.782122905028	-0.34009009009	0.000599977940315	0.184812095441	0.209700460829	0.548338709677	15	15	3.90689059561	3.90689059561
PAM2	18	9.45636868687e-06	4.56673414634e-05	41	2.27777777778	54	3.0	0.207070707071	1.14634146341	0.121951219512	1.0	0.975609756098	0.829268292683	-0.148936170213	4.22290425532e-05	0.0551647052938	0.122666666667	0.618	11	12	3.45943161864	3.58496250072
PAN_1	79	0.000517034667006	0.00216054486383	235	2.9746835443	328	4.15189873418	0.239307535642	1.23829787234	0.212765957447	0.991489361702	0.923404255319	0.778723404255	-0.817869415808	0.0015912967732	0.0183292998423	0.197205882353	0.4614375	7	13	2.80735492206	3.70043971814
PAP2	136	0.000337053176963	0.00127744172356	662	4.86764705882	938	6.89705882353	0.263850139498	1.16616314199	0.143504531722	0.993957703927	0.974320241692	0.865558912387	-0.309585492228	-0.000289205628238	0.124603759223	0.172540106952	0.60822459893	20	20	4.32192809489	4.32192809489
PARP	206	0.000272866904482	0.00108271678426	686	3.33009708738	926	4.49514563107	0.252020573108	1.1749271137	0.15889212828	0.99416909621	0.969387755102	0.844023323615	-0.315136476427	-0.00106276254094	0.0227308427151	0.188342036554	0.553336814621	16	16	4.0	4.0
PAS	113	0.000183535642139	0.00080541601138	703	6.22123893805	946	8.37168141593	0.227876823339	1.13798008535	0.125177809388	0.992887624467	0.98293029872	0.863442389758	-0.18125	-0.000783495788125	0.116394350862	0.150674300254	0.62224173028	26	28	4.70043971814	4.80735492206
PAS_11	113	0.000112678956581	0.000546655337029	451	3.99115044248	618	5.46902654867	0.206124314442	1.18403547672	0.164079822616	0.9977827051	0.982261640798	0.858093126386	-0.177902621723	0.000398632666667	0.0373160458568	0.11242481203	0.69705075188	20	20	4.32192809489	4.32192809489
PAS_3	89	8.92842893509e-06	4.33010432099e-05	486	5.4606741573	643	7.22471910112	0.206194314807	1.14403292181	0.133744855967	1.0	0.991769547325	0.860082304527	-0.178057553957	-2.1472618705e-05	0.00355397520888	0.129561243144	0.711356489945	27	27	4.75488750216	4.75488750216
PAS_9	102	1.88389252874e-05	7.96729548611e-05	288	2.82352941176	399	3.91176470588	0.23645320197	1.1875	0.163194444444	1.0	0.989583333333	0.815972222222	-0.309941520468	-5.92697894737e-05	0.142621817702	0.182108433735	0.594689759036	12	12	3.58496250072	3.58496250072
PB1	84	8.08564991119e-05	0.000358442590551	254	3.02380952381	357	4.25	0.225577264654	1.17322834646	0.141732283465	0.984251968504	0.94094488189	0.791338582677	-0.325503355705	-0.000197769241611	0.0394943431336	0.212705479452	0.518099315068	14	14	3.80735492206	3.80735492206
PBD	59	4.1580866562e-05	0.000215341560976	123	2.08474576271	192	3.25423728814	0.193092621664	1.26829268293	0.227642276423	0.991869918699	0.991869918699	0.886178861789	-0.435897435897	0.000281994192308	0.059222242408	0.163157894737	0.724440789474	12	12	3.58496250072	3.58496250072
PCI	105	5.36065771429e-06	3.55346628788e-05	264	2.51428571429	365	3.47619047619	0.150857142857	1.1553030303	0.147727272727	1.0	0.981060606061	0.924242424242	-0.0459016393443	-1.82759344262e-06	0.14108464388	0.227715231788	0.406774834437	17	17	4.08746284125	4.08746284125
PDEase_I	238	3.48827516724e-05	0.000164824342912	1044	4.38655462185	1417	5.95378151261	0.211635921346	1.15804597701	0.144636015326	0.993295019157	0.975095785441	0.858237547893	-0.264681555004	-6.67660661704e-05	0.0168723400039	0.136680814941	0.677033955857	21	21	4.39231742278	4.39231742278
PDZ	82	0.000273104782574	0.00110702112476	4601	56.1097560976	6567	80.0853658537	0.246702412869	1.20778091719	0.180830254293	0.991740925886	0.961964790263	0.797435340143	-0.215583948173	0.000139954023394	0.0859995748711	0.128969318391	0.688572872634	144	250	7.16992500144	7.96578428466
PDZ_2	82	0.000259481033364	0.000924665311075	614	7.48780487805	893	10.8902439024	0.280621572212	1.24918566775	0.208469055375	0.99348534202	0.962540716612	0.806188925081	-0.277705345502	-0.000729150056063	0.0914445211672	0.155794392523	0.630696844993	27	29	4.75488750216	4.85798099513
PG_binding_1	57	0.00111218770474	0.00400610755184	299	5.24561403509	421	7.38596491228	0.277623026927	1.1872909699	0.173913043478	0.973244147157	0.919732441472	0.76254180602	-0.397183098592	-0.000743103332394	0.0947915416723	0.224805970149	0.402907462687	22	22	4.45943161864	4.45943161864
PH	105	0.000166931704302	0.000760750062592	5432	51.7333333333	7592	72.3047619048	0.219430418097	1.20066273932	0.177098674521	0.993372606775	0.973858615611	0.826215022091	-0.314934069304	2.47903941276e-05	0.0320940971515	0.159232587457	0.601009454775	234	264	7.87036471958	8.04439411936
PHD	52	6.92668616957e-05	0.000497226435971	695	13.3653846154	934	17.9615384615	0.139306474243	1.15251798561	0.139568345324	0.994244604317	0.979856115108	0.854676258993	-0.232209737828	-0.000129428677903	0.0494087399382	0.160639147803	0.621058154235	87	123	6.44294349585	6.94251450534
PHD_2	36	3.94357330827e-06	3.04055217391e-05	69	1.91666666667	95	2.63888888889	0.12969924812	1.14492753623	0.144927536232	1.0	1.0	0.927536231884	0.139240506329	1.26018987342e-05	0.00138719448114	0.251538461538	0.574820512821	16	16	4.0	4.0
PH_11	105	0.000370238771063	0.00285731356502	223	2.12380952381	299	2.84761904762	0.129575828007	1.16143497758	0.14798206278	0.977578475336	0.964125560538	0.843049327354	-0.409266409266	0.00229682262162	0.0975270867749	0.114008097166	0.605421052632	22	22	4.45943161864	4.45943161864
PH_9	119	2.19021780538e-05	0.000100431189873	316	2.65546218487	440	3.6974789916	0.218081435473	1.17405063291	0.167721518987	1.0	0.949367088608	0.841772151899	-0.247978436658	-5.49160188679e-05	0.0762861550268	0.139366391185	0.684812672176	15	15	3.90689059561	3.90689059561
PI-PLC-X	145	1.44068321807e-05	6.99069776286e-05	447	3.08275862069	616	4.24827586207	0.206085753804	1.15659955257	0.143176733781	0.997762863535	0.977628635347	0.852348993289	-0.419729206963	-4.4354303675e-05	0.00338782935332	0.123333333333	0.666176587302	15	15	3.90689059561	3.90689059561
PI-PLC-Y	114	0.000437514008881	0.001970563096	375	3.28947368421	506	4.43859649123	0.222024866785	1.152	0.141333333333	0.994666666667	0.984	0.834666666667	-0.259259259259	0.00247081735532	0.277545864163	0.177721822542	0.630436450839	15	15	3.90689059561	3.90689059561
PI3_PI4_kinase	250	5.13766739332e-05	0.000311583991561	711	2.844	947	3.788	0.164888682746	1.15752461322	0.149085794655	0.997187060478	0.98452883263	0.863572433193	-0.315917375456	0.000138167165857	0.0325758395201	0.12734828496	0.665893483709	19	19	4.24792751344	4.24792751344
PID	140	5.82828739107e-05	0.000256612365707	834	5.95714285714	1172	8.37142857143	0.227124183007	1.19184652278	0.176258992806	0.994004796163	0.971223021583	0.830935251799	-0.228370221328	-0.000371871264588	0.0275723579445	0.110829068577	0.635051177073	26	28	4.70043971814	4.80735492206
PKD	71	0.000142191137781	0.000385913003384	591	8.32394366197	1001	14.0985915493	0.368453865337	1.31302876481	0.280879864636	0.984771573604	0.942470389171	0.661590524535	-0.372422680412	-0.000220259902062	0.0888295064732	0.25621761658	0.443453367876	7	23	2.80735492206	4.52356195606
PLAC	32	0.000555379845455	0.00203639276667	120	3.75	185	5.78125	0.272727272727	1.28333333333	0.258333333333	0.983333333333	0.95	0.7	-0.396103896104	-0.00138870677273	2.64495187659	0.16156462585	0.67568707483	16	16	4.0	4.0
PLAT	117	0.000312520110525	0.00139615433564	721	6.16239316239	978	8.35897435897	0.223843526855	1.173370319	0.162274618585	0.97919556172	0.923717059639	0.686546463245	-0.425531914894	-0.000295705868794	0.0740119469733	0.216561360875	0.490388821385	19	31	4.24792751344	4.95419631039
PLDc_2	133	0.000142858529661	0.000474853704225	426	3.2030075188	600	4.51127819549	0.300847457627	1.23708920188	0.215962441315	0.990610328638	0.969483568075	0.758215962441	-0.292220113852	-0.00039680586907	0.0955218024879	0.13522417154	0.643563352827	9	11	3.16992500144	3.45943161864
PMP22_Claudin	166	0.000430276429519	0.00161426671776	1768	10.6506024096	2525	15.2108433735	0.266546057591	1.19570135747	0.178733031674	0.983597285068	0.95814479638	0.798642533937	-0.414853358562	0.000366898953406	0.118720676649	0.197736124635	0.579602726388	43	43	5.4262647547	5.4262647547
