,number,count,name,domains
248,34645,30,cellular macromolecule biosynthetic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.tRNA-synt_1.Anticodon_1.Galactosyl_T.Glyco_transf_29.TFIIS_C.TAF.Glyco_transf_7C
249,34654,28,nucleobase-containing compound biosynthetic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.NDK.TFIIS_C.TAF.Guanylate_cyc.Guanylate_kin
250,43170,57,macromolecule metabolic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.Peptidase_C1.Peptidase_M10.Trypsin.Peptidase_M14.Peptidase_C2.Reprolysin.Pkinase_Tyr.Pkinase_C.tRNA-synt_1.Anticodon_1.Y_phosphatase.DSPc.Galactosyl_T.Glyco_transf_29.UCH.Pre-SET.TFIIS_C.TAF.Transglut_C.tRNA_int_endo.TTL.Proteasome.MutS_V.PPTA.Pro_isomerase.Glyco_transf_7C.Peptidase_C14.Pro-rich.Reprolysin_2.Reprolysin_3.Reprolysin_5.Transglut_core.Trypsin_2.UCH_1
251,44237,50,cellular metabolic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.Pkinase_Tyr.Pkinase_C.tRNA-synt_1.Anticodon_1.Y_phosphatase.DSPc.Galactosyl_T.Glyco_transf_29.NDK.UCH.Pre-SET.TFIIS_C.TAF.Transglut_C.tRNA_int_endo.TTL.Guanylate_cyc.Proteasome.MutS_V.PPTA.Pro_isomerase.Phospholip_A2_1.Glyco_transf_7C.Guanylate_kin.Pro-rich.Transglut_core.UCH_1
252,44238,64,primary metabolic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.Peptidase_C1.Peptidase_M10.Trypsin.Peptidase_M14.Peptidase_C2.Reprolysin.Pkinase_Tyr.Pkinase_C.tRNA-synt_1.Anticodon_1.Y_phosphatase.DSPc.Galactosyl_T.Glyco_transf_29.NDK.UCH.Pre-SET.TFIIS_C.TAF.Transglut_C.tRNA_int_endo.TTL.Glyco_hydro_31.Guanylate_cyc.Proteasome.MutS_V.PPTA.PI-PLC-Y.Pro_isomerase.Phospholip_A2_1.Glyco_transf_7C.Guanylate_kin.PI-PLC-X.Peptidase_C14.Pro-rich.Reprolysin_2.Reprolysin_3.Reprolysin_5.Transglut_core.Trypsin_2.UCH_1
253,44249,33,cellular biosynthetic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.tRNA-synt_1.Anticodon_1.Galactosyl_T.Glyco_transf_29.NDK.TFIIS_C.TAF.Guanylate_cyc.Glyco_transf_7C.Guanylate_kin
254,44260,46,cellular macromolecule metabolic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.Pkinase_Tyr.Pkinase_C.tRNA-synt_1.Anticodon_1.Y_phosphatase.DSPc.Galactosyl_T.Glyco_transf_29.UCH.Pre-SET.TFIIS_C.TAF.Transglut_C.tRNA_int_endo.TTL.Proteasome.MutS_V.PPTA.Pro_isomerase.Glyco_transf_7C.Pro-rich.Transglut_core.UCH_1
255,44271,30,cellular nitrogen compound biosynthetic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.tRNA-synt_1.Anticodon_1.NDK.TFIIS_C.TAF.Guanylate_cyc.Guanylate_kin
256,46483,32,heterocycle metabolic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.tRNA-synt_1.Anticodon_1.NDK.TFIIS_C.TAF.tRNA_int_endo.Guanylate_cyc.MutS_V.Guanylate_kin
257,50789,62,regulation of biological process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.PI-PLC-Y.HR1.TIR_2.RhoGAP.Death.PDEase_I.NCD3G.7tm_2.7tm_3.7tm_1.G-alpha.G-gamma.TAS2R.SOCS_box.Guanylate_cyc.DCX.C1_1.DEP.Ras.Roc.RasGEF.APC_r.wnt.Glutaredoxin.Thioredoxin.Bcl-2.CARD.IGFBP.Sec7.RhoGEF.Frizzled.7TM_GPCR_Srsx.7tm_4.C1-set.C1-set_C.Guanylate_kin.PI-PLC-X.RasGEF_N.Thioredoxin_6
258,50794,62,regulation of cellular process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.PI-PLC-Y.HR1.TIR_2.RhoGAP.Death.PDEase_I.NCD3G.7tm_2.7tm_3.7tm_1.G-alpha.G-gamma.TAS2R.SOCS_box.Guanylate_cyc.DCX.C1_1.DEP.Ras.Roc.RasGEF.APC_r.wnt.Glutaredoxin.Thioredoxin.Bcl-2.CARD.IGFBP.Sec7.RhoGEF.Frizzled.7TM_GPCR_Srsx.7tm_4.C1-set.C1-set_C.Guanylate_kin.PI-PLC-X.RasGEF_N.Thioredoxin_6
259,51171,23,regulation of nitrogen compound metabolic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP
260,51252,23,regulation of RNA metabolic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP
261,60255,23,regulation of macromolecule metabolic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP
262,65007,63,biological regulation,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.PI-PLC-Y.HR1.TIR_2.RhoGAP.Death.PDEase_I.NCD3G.7tm_2.7tm_3.7tm_1.G-alpha.G-gamma.TAS2R.SOCS_box.Guanylate_cyc.DCX.C1_1.DEP.Ras.Roc.RasGEF.APC_r.wnt.Glutaredoxin.Thioredoxin.Bcl-2.CARD.IGFBP.Sec7.RhoGEF.RasGAP.Frizzled.7TM_GPCR_Srsx.7tm_4.C1-set.C1-set_C.Guanylate_kin.PI-PLC-X.RasGEF_N.Thioredoxin_6
263,71704,64,organic substance metabolic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.Peptidase_C1.Peptidase_M10.Trypsin.Peptidase_M14.Peptidase_C2.Reprolysin.Pkinase_Tyr.Pkinase_C.tRNA-synt_1.Anticodon_1.Y_phosphatase.DSPc.Galactosyl_T.Glyco_transf_29.NDK.UCH.Pre-SET.TFIIS_C.TAF.Transglut_C.tRNA_int_endo.TTL.Glyco_hydro_31.Guanylate_cyc.Proteasome.MutS_V.PPTA.PI-PLC-Y.Pro_isomerase.Phospholip_A2_1.Glyco_transf_7C.Guanylate_kin.PI-PLC-X.Peptidase_C14.Pro-rich.Reprolysin_2.Reprolysin_3.Reprolysin_5.Transglut_core.Trypsin_2.UCH_1
264,80090,23,regulation of primary metabolic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP
265,90304,29,nucleic acid metabolic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.tRNA-synt_1.Anticodon_1.TFIIS_C.TAF.tRNA_int_endo.MutS_V
266,97659,25,nucleic acid-templated transcription,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.TFIIS_C.TAF
267,1901360,32,organic cyclic compound metabolic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.tRNA-synt_1.Anticodon_1.NDK.TFIIS_C.TAF.tRNA_int_endo.Guanylate_cyc.MutS_V.Guanylate_kin
268,1901362,28,organic cyclic compound biosynthetic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.NDK.TFIIS_C.TAF.Guanylate_cyc.Guanylate_kin
269,1901576,33,organic substance biosynthetic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP.tRNA-synt_1.Anticodon_1.Galactosyl_T.Glyco_transf_29.NDK.TFIIS_C.TAF.Guanylate_cyc.Glyco_transf_7C.Guanylate_kin
270,1903506,23,regulation of nucleic acid-templated transcription,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP
271,2000112,23,regulation of cellular macromolecule biosynthetic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP
272,2001141,23,regulation of RNA biosynthetic process,Hairy_orange.zf-C4.GATA.bZIP_Maf.CSD.SSXRD.bZIP_1.bZIP_2.zf-NF-X1.Pou.PAS.zf-C2HC.MH1.SCAN.MBT.Ets.Hormone_recep.Forkhead.KRAB.HSF_DNA-bind.T-box.Homeobox_KN.E2F_TDP
273,17076,33,purine nucleotide binding,Myosin_head.Pkinase_C.ResIII.Cpn60_TCP1.tRNA-synt_1.ABC_tran.AAA.SNF2_N.AAA_5.Pkinase.MutS_V.DEAD.ABC_membrane.Kinesin.Myosin_N.Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.G-alpha.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9.GTP_EFTU
274,30554,24,adenyl nucleotide binding,Myosin_head.Pkinase_C.ResIII.Cpn60_TCP1.tRNA-synt_1.ABC_tran.AAA.SNF2_N.AAA_5.Pkinase.MutS_V.DEAD.ABC_membrane.Kinesin.Myosin_N.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9
275,32553,32,ribonucleotide binding,Myosin_head.Pkinase_C.ResIII.Cpn60_TCP1.tRNA-synt_1.ABC_tran.AAA.SNF2_N.AAA_5.Pkinase.MutS_V.DEAD.ABC_membrane.Kinesin.Myosin_N.Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9.GTP_EFTU
276,32555,32,purine ribonucleotide binding,Myosin_head.Pkinase_C.ResIII.Cpn60_TCP1.tRNA-synt_1.ABC_tran.AAA.SNF2_N.AAA_5.Pkinase.MutS_V.DEAD.ABC_membrane.Kinesin.Myosin_N.Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9.GTP_EFTU
277,32559,24,adenyl ribonucleotide binding,Myosin_head.Pkinase_C.ResIII.Cpn60_TCP1.tRNA-synt_1.ABC_tran.AAA.SNF2_N.AAA_5.Pkinase.MutS_V.DEAD.ABC_membrane.Kinesin.Myosin_N.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9
278,35639,32,purine ribonucleoside triphosphate binding,Myosin_head.Pkinase_C.ResIII.Cpn60_TCP1.tRNA-synt_1.ABC_tran.AAA.SNF2_N.AAA_5.Pkinase.MutS_V.DEAD.ABC_membrane.Kinesin.Myosin_N.Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9.GTP_EFTU
279,36094,38,small molecule binding,Myosin_head.Pkinase_C.ResIII.Cpn60_TCP1.tRNA-synt_1.ABC_tran.AAA.SNF2_N.AAA_5.Pkinase.MutS_V.DEAD.ABC_membrane.Kinesin.Myosin_N.Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.E1-E2_ATPase.Anticodon_1.G-alpha.Aminotran_1_2.Acyl-CoA_dh_N.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9.Acyl-CoA_dh_2.GTP_EFTU
280,43168,37,anion binding,Myosin_head.Pkinase_C.ResIII.Cpn60_TCP1.tRNA-synt_1.ABC_tran.AAA.SNF2_N.AAA_5.Pkinase.MutS_V.DEAD.ABC_membrane.Kinesin.Myosin_N.Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.PX.Annexin.Aminotran_1_2.Acyl-CoA_dh_N.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9.Acyl-CoA_dh_2.GTP_EFTU
281,97159,76,organic cyclic compound binding,Myosin_head.Pkinase_C.ResIII.Cpn60_TCP1.tRNA-synt_1.ABC_tran.AAA.SNF2_N.AAA_5.Pkinase.MutS_V.DEAD.ABC_membrane.Kinesin.Myosin_N.Hairy_orange.CENP-B_N.Homeobox.bZIP_Maf.CSD.ARID.Linker_histone.Histone.zf-CXXC.Homeobox_KN.CUT.zf-A20.zf-BED.DDE_1.S1.R3H.TFIIS_C.G-patch.THAP.KRAB.RRM_1.zf-CCHC.zf-C4.GATA.bZIP_1.bZIP_2.SAM_PNT.Ets.Forkhead.HSF_DNA-bind.Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.S4.PUF.KH_1.MIF4G.E1-E2_ATPase.Anticodon_1.Globin.p450.G-alpha.Aminotran_1_2.Acyl-CoA_dh_N.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9.Acyl-CoA_dh_2.G-patch_2.GTP_EFTU.Histone_H2A_C
282,97367,33,carbohydrate derivative binding,Myosin_head.Pkinase_C.ResIII.Cpn60_TCP1.tRNA-synt_1.ABC_tran.AAA.SNF2_N.AAA_5.Pkinase.MutS_V.DEAD.ABC_membrane.Kinesin.Myosin_N.Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.Xlink.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9.GTP_EFTU
283,1901265,37,nucleoside phosphate binding,Myosin_head.Pkinase_C.ResIII.Cpn60_TCP1.tRNA-synt_1.ABC_tran.AAA.SNF2_N.AAA_5.Pkinase.MutS_V.DEAD.ABC_membrane.Kinesin.Myosin_N.Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.E1-E2_ATPase.Anticodon_1.G-alpha.Acyl-CoA_dh_N.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9.Acyl-CoA_dh_2.GTP_EFTU
284,1901363,76,heterocyclic compound binding,Myosin_head.Pkinase_C.ResIII.Cpn60_TCP1.tRNA-synt_1.ABC_tran.AAA.SNF2_N.AAA_5.Pkinase.MutS_V.DEAD.ABC_membrane.Kinesin.Myosin_N.Hairy_orange.CENP-B_N.Homeobox.bZIP_Maf.CSD.ARID.Linker_histone.Histone.zf-CXXC.Homeobox_KN.CUT.zf-A20.zf-BED.DDE_1.S1.R3H.TFIIS_C.G-patch.THAP.KRAB.RRM_1.zf-CCHC.zf-C4.GATA.bZIP_1.bZIP_2.SAM_PNT.Ets.Forkhead.HSF_DNA-bind.Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.S4.PUF.KH_1.MIF4G.E1-E2_ATPase.Anticodon_1.Globin.p450.G-alpha.Aminotran_1_2.Acyl-CoA_dh_N.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9.Acyl-CoA_dh_2.G-patch_2.GTP_EFTU.Histone_H2A_C
285,5623,40,cell,zf-C4.bZIP_Maf.Cyclin_C.Pre-SET.SSXRD.zf-NF-X1.zf-C2HC.Linker_histone.MBT.SAM_PNT.Med26.NAP.HSF_DNA-bind.T-box.Cofilin_ADF.Peptidase_C2.NTF2.MH1.zf-B_box.KRAB.Myosin_head.Myosin_tail_1.Myosin_N.BAR.CIMR.Involucrin.Keratin_B2_2.MHC_II_alpha.MHC_II_beta.MyTH4.Plectin.E2F_TDP.G-gamma.Proteasome.Dynein_heavy.Filament.Adaptin_N.BAR_3.Cyclin_N.Keratin_2_head
286,43231,15,intracellular membrane-bounded organelle,zf-C4.bZIP_Maf.Cyclin_C.Pre-SET.SSXRD.zf-NF-X1.zf-C2HC.Linker_histone.MBT.SAM_PNT.Med26.NAP.HSF_DNA-bind.T-box.Cyclin_N
287,43226,24,organelle,zf-C4.bZIP_Maf.Cyclin_C.Pre-SET.SSXRD.zf-NF-X1.zf-C2HC.Linker_histone.MBT.SAM_PNT.Med26.NAP.HSF_DNA-bind.T-box.Myosin_head.Myosin_tail_1.Myosin_N.Keratin_B2_2.MyTH4.Plectin.Dynein_heavy.Filament.Cyclin_N.Keratin_2_head
288,43227,15,membrane-bounded organelle,zf-C4.bZIP_Maf.Cyclin_C.Pre-SET.SSXRD.zf-NF-X1.zf-C2HC.Linker_histone.MBT.SAM_PNT.Med26.NAP.HSF_DNA-bind.T-box.Cyclin_N
289,43229,24,intracellular organelle,zf-C4.bZIP_Maf.Cyclin_C.Pre-SET.SSXRD.zf-NF-X1.zf-C2HC.Linker_histone.MBT.SAM_PNT.Med26.NAP.HSF_DNA-bind.T-box.Myosin_head.Myosin_tail_1.Myosin_N.Keratin_B2_2.MyTH4.Plectin.Dynein_heavy.Filament.Cyclin_N.Keratin_2_head
290,44424,32,intracellular part,zf-C4.bZIP_Maf.Cyclin_C.Pre-SET.SSXRD.zf-NF-X1.zf-C2HC.Linker_histone.MBT.SAM_PNT.Med26.NAP.HSF_DNA-bind.T-box.Myosin_head.Myosin_tail_1.Myosin_N.BAR.CIMR.Involucrin.Keratin_B2_2.MyTH4.Plectin.E2F_TDP.G-gamma.Proteasome.Dynein_heavy.Filament.Adaptin_N.BAR_3.Cyclin_N.Keratin_2_head
291,44464,40,cell part,zf-C4.bZIP_Maf.Cyclin_C.Pre-SET.SSXRD.zf-NF-X1.zf-C2HC.Linker_histone.MBT.SAM_PNT.Med26.NAP.HSF_DNA-bind.T-box.Cofilin_ADF.Peptidase_C2.NTF2.MH1.zf-B_box.KRAB.Myosin_head.Myosin_tail_1.Myosin_N.BAR.CIMR.Involucrin.Keratin_B2_2.MHC_II_alpha.MHC_II_beta.MyTH4.Plectin.E2F_TDP.G-gamma.Proteasome.Dynein_heavy.Filament.Adaptin_N.BAR_3.Cyclin_N.Keratin_2_head
292,1071,13,nucleic acid binding transcription factor activity,zf-C4.GATA.bZIP_1.bZIP_2.zf-NF-X1.Pou.zf-C2HC.SCAN.Ets.Forkhead.HSF_DNA-bind.T-box.E2F_TDP
293,44699,72,single-organism process,2OG-FeII_Oxy_3.NAD_binding_1.ADH_zinc_N.Pyr_redox_2.Aldedh.Acyl-CoA_dh_N.Acyl-CoA_dh_M.Acyl-CoA_dh_1.p450.ADH_N.PI-PLC-Y.HR1.RA.TIR_2.RhoGAP.Death.PDEase_I.NCD3G.7tm_2.7tm_3.7tm_1.G-alpha.G-gamma.TAS2R.SOCS_box.Guanylate_cyc.DCX.C1_1.DEP.Ras.Roc.RasGEF.APC_r.wnt.tRNA-synt_1.Anticodon_1.Galactosyl_T.Glyco_transf_29.Dynein_heavy.Kinesin.Glutaredoxin.Thioredoxin.Bcl-2.CARD.NDK.IGFBP.Sec7.Sulfate_transp.Spin-Ssty.SNF.Involucrin.RhoGEF.AA_permease_2.Phospholip_A2_1.Xin.MreB_Mbl.Hormone_recep.Frizzled.7TM_GPCR_Srsx.7tm_4.Aa_trans.Acyl-CoA_dh_2.C1-set.C1-set_C.Glyco_transf_7C.Guanylate_kin.NAD_binding_8.PI-PLC-X.RasGEF_N.Thioredoxin_6.adh_short.adh_short_C2
294,44710,25,single-organism metabolic process,2OG-FeII_Oxy_3.NAD_binding_1.ADH_zinc_N.Pyr_redox_2.Aldedh.Acyl-CoA_dh_N.Acyl-CoA_dh_M.Acyl-CoA_dh_1.p450.ADH_N.tRNA-synt_1.Anticodon_1.Galactosyl_T.Glyco_transf_29.NDK.Guanylate_cyc.PI-PLC-Y.Phospholip_A2_1.Acyl-CoA_dh_2.Glyco_transf_7C.Guanylate_kin.NAD_binding_8.PI-PLC-X.adh_short.adh_short_C2
295,51179,32,localization,EMP24_GP25L.Neur_chan_LBD.MIP.NTF2.SSF.CIMR.AA_permease.OATP.ABC_membrane.MFS_1.Sugar_tr.Na_H_Exchanger.Zip.Ion_trans.Na_Ca_ex.IBN_N.Adaptin_N.Clathrin.Neur_chan_memb.HMA.Sulfate_transp.IRK.SNF.GRIP.AA_permease_2.Phospholip_A2_1.Ran_BP1.Snf7.RYDR_ITPR.Aa_trans.Clathrin_propel.Ion_trans_2
296,51234,32,establishment of localization,EMP24_GP25L.Neur_chan_LBD.MIP.NTF2.SSF.CIMR.AA_permease.OATP.ABC_membrane.MFS_1.Sugar_tr.Na_H_Exchanger.Zip.Ion_trans.Na_Ca_ex.IBN_N.Adaptin_N.Clathrin.Neur_chan_memb.HMA.Sulfate_transp.IRK.SNF.GRIP.AA_permease_2.Phospholip_A2_1.Ran_BP1.Snf7.RYDR_ITPR.Aa_trans.Clathrin_propel.Ion_trans_2
297,23052,36,signaling,PI-PLC-Y.HR1.RA.TIR_2.RhoGAP.TIR.Death.PDEase_I.NCD3G.7tm_2.7tm_3.7tm_1.G-alpha.G-gamma.TAS2R.SOCS_box.Guanylate_cyc.DCX.C1_1.DEP.Ras.Roc.RasGEF.APC_r.wnt.Sec7.RhoGEF.Hormone_recep.Frizzled.7TM_GPCR_Srsx.7tm_4.C1-set.C1-set_C.Guanylate_kin.PI-PLC-X.RasGEF_N
298,44700,36,single organism signaling,PI-PLC-Y.HR1.RA.TIR_2.RhoGAP.TIR.Death.PDEase_I.NCD3G.7tm_2.7tm_3.7tm_1.G-alpha.G-gamma.TAS2R.SOCS_box.Guanylate_cyc.DCX.C1_1.DEP.Ras.Roc.RasGEF.APC_r.wnt.Sec7.RhoGEF.Hormone_recep.Frizzled.7TM_GPCR_Srsx.7tm_4.C1-set.C1-set_C.Guanylate_kin.PI-PLC-X.RasGEF_N
299,50896,47,response to stimulus,PI-PLC-Y.HR1.RA.TIR_2.RhoGAP.TIR.Death.PDEase_I.NCD3G.7tm_2.7tm_3.7tm_1.G-alpha.G-gamma.TAS2R.SOCS_box.Guanylate_cyc.DCX.C1_1.DEP.Somatomedin_B.MHC_II_alpha.IL8.MHC_I_C.TNF.MHC_II_beta.Ras.Roc.RasGEF.APC_r.wnt.Defensin_beta_2.Sec7.RhoGEF.Interferon.CD225.Hormone_recep.MutS_V.Frizzled.7TM_GPCR_Srsx.7tm_4.C1-set.C1-set_C.Guanylate_kin.MHC_I.PI-PLC-X.RasGEF_N
300,51716,37,cellular response to stimulus,PI-PLC-Y.HR1.RA.TIR_2.RhoGAP.TIR.Death.PDEase_I.NCD3G.7tm_2.7tm_3.7tm_1.G-alpha.G-gamma.TAS2R.SOCS_box.Guanylate_cyc.DCX.C1_1.DEP.Ras.Roc.RasGEF.APC_r.wnt.Sec7.RhoGEF.Hormone_recep.MutS_V.Frizzled.7TM_GPCR_Srsx.7tm_4.C1-set.C1-set_C.Guanylate_kin.PI-PLC-X.RasGEF_N
301,1882,8,nucleoside binding,Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.GTP_EFTU
