	dna_max	dna_entropy	dna_thresh_25	dna_thresh_50	dna_thresh_75	dna_zthresh_above_0.5	dna_zthresh_above_1	dna_zthresh_above_2	dna_zthresh_above_3	rna_max	rna_entropy	rna_thresh_25	rna_thresh_50	rna_thresh_75	rna_zthresh_above_0.5	rna_zthresh_above_1	rna_zthresh_above_2	rna_zthresh_above_3	ion_max	ion_entropy	ion_thresh_25	ion_thresh_50	ion_thresh_75	ion_zthresh_above_0.5	ion_zthresh_above_1	ion_zthresh_above_2	ion_zthresh_above_3	peptide_max	peptide_entropy	peptide_thresh_25	peptide_thresh_50	peptide_thresh_75	peptide_zthresh_above_0.5	peptide_zthresh_above_1	peptide_zthresh_above_2	peptide_zthresh_above_3	sm_max	sm_entropy	sm_thresh_25	sm_thresh_50	sm_thresh_75	sm_zthresh_above_0.5	sm_zthresh_above_1	sm_zthresh_above_2	sm_zthresh_above_3	domain_length	avg_phastCons	avg_maf	avg_hindex	avg_positve_cnt	avg_clinvar	avg_protein_len	avg_solvent_acc
Lys	0.0121078034863	0.819172851392	1.0	0.967741935484	0.790322580645	0.0	0.0	0.0	0.0	0.000899826642126	0.983018985179	1.0	1.0	0.16935483871	0.0	0.0	0.0	0.0	0.00205145892687	0.927875324569	0.901639344262	0.475409836066	0.114754098361	0.0	0.0	0.0	0.0	0.169750154018	0.904084097448	1.0	1.0	1.0	0.395161290323	0.161290322581	0.0483870967742	0.0241935483871	0.0258263275027	0.833088222626	0.964285714286	0.714285714286	0.321428571429	0.0714285714286	0.0	0.0	0.0	124.0	0.653941382915	0.000614333182796	-0.379469086022	0.927419354839	0.0	167.294578853	52.1979166667
MAM	0.000462963129394	0.947385460021	0.9375	0.6	0.10625	0.0	0.0	0.0	0.0	0.000599450140726	0.997559314714	1.0	1.0	0.10625	0.0	0.0	0.0	0.0	0.163625538349	0.598039285306	1.0	0.9125	0.45625	0.01875	0.0125	0.00625	0.00625	0.00194141396787	0.889345525678	0.5875	0.13125	0.00625	0.0	0.0	0.0	0.0	0.0511706620455	0.900457075342	1.0	0.825	0.4	0.04375	0.01875	0.0	0.0	160.0	0.738071729462	0.000152619665233	-0.374091113455	2.525	0.0	1125.21286426	51.7361355756
MBT	0.0113844145089	0.520923992854	0.942028985507	0.594202898551	0.130434782609	0.0	0.0	0.0	0.0	0.0006650336436	0.895675230027	0.782608695652	0.289855072464	0.115942028986	0.0	0.0	0.0	0.0	0.242033720016	0.651241205742	1.0	1.0	0.942028985507	0.0289855072464	0.0144927536232	0.0144927536232	0.0144927536232	0.065698556602	0.61717576589	0.967213114754	0.573770491803	0.27868852459	0.0655737704918	0.0491803278689	0.0327868852459	0.016393442623	0.0420134216547	0.766067059714	0.714285714286	0.571428571429	0.333333333333	0.047619047619	0.047619047619	0.0	0.0	69.0	0.902512542494	1.16822974716e-05	-0.277234530883	3.10144927536	0.0	760.679993337	50.3630592111
MFS_1	0.000625035667326	0.927567286972	0.620396600567	0.274787535411	0.0339943342776	0.0	0.0	0.0	0.0	0.000269521813607	0.994452576348	1.0	0.538243626062	0.0028328611898	0.0	0.0	0.0	0.0	0.00672709802166	0.868413665902	0.349544072948	0.0607902735562	0.0121580547112	0.0	0.0	0.0	0.0	0.0041937623173	0.972984950987	1.0	0.477744807122	0.0207715133531	0.0	0.0	0.0	0.0	0.0475580990314	0.89009811382	0.903361344538	0.613445378151	0.310924369748	0.0336134453782	0.00840336134454	0.0	0.0	353.0	0.7390954614	0.000305656856821	0.842539948987	6.17280453258	0.249291784703	551.84122587	40.0495121392
MH1	0.447630673647	0.740472663229	1.0	1.0	0.989010989011	0.340659340659	0.230769230769	0.164835164835	0.0879120879121	0.0288596246392	0.787421127401	1.0	0.980582524272	0.796116504854	0.165048543689	0.116504854369	0.0194174757282	0.00970873786408	0.122200571001	0.366412153912	0.909090909091	0.420454545455	0.125	0.0113636363636	0.0113636363636	0.0113636363636	0.0	0.00257011735812	0.917580326814	0.922330097087	0.339805825243	0.0388349514563	0.0	0.0	0.0	0.0	0.0451212190092	0.875657470292	0.941747572816	0.514563106796	0.184466019417	0.00970873786408	0.00970873786408	0.0	0.0	103.0	0.945870055619	3.52390581894e-06	-0.427924809818	2.08737864078	0.0194174757282	474.739785861	58.3828677552
MHC_I	0.0129625136033	0.938567696627	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.000380736717489	0.949370730185	0.530726256983	0.173184357542	0.0223463687151	0.0	0.0	0.0	0.0	0.00636854721233	0.891346666159	0.889534883721	0.308139534884	0.0755813953488	0.0	0.0	0.0	0.0	0.024856518954	0.887188246497	1.0	0.963963963964	0.468468468468	0.027027027027	0.018018018018	0.0	0.0	0.0168588813394	0.943240849389	0.990990990991	0.738738738739	0.225225225225	0.0	0.0	0.0	0.0	179.0	0.185423181091	0.00909340676832	-0.717389516622	2.24022346369	-0.0111731843575	321.893977028	59.4547135296
MHC_II_alpha	0.00102115783375	0.922066278734	1.0	0.79012345679	0.283950617284	0.0	0.0	0.0	0.0	0.000227257565712	0.975894755486	0.950617283951	0.320987654321	0.0	0.0	0.0	0.0	0.0	0.0168848317116	0.828211439318	0.987654320988	0.777777777778	0.333333333333	0.0	0.0	0.0	0.0	0.0365434698761	0.786197968734	1.0	0.925925925926	0.37037037037	0.0925925925926	0.037037037037	0.0	0.0	0.0478930957615	0.867019155017	0.975308641975	0.79012345679	0.358024691358	0.037037037037	0.0246913580247	0.0	0.0	81.0	0.439464060357	0.00868048476337	-0.490740740741	0.444444444444	0.0	255.776954733	53.7298353909
MHC_II_beta	0.0490415170789	0.811060170526	1.0	1.0	1.0	0.0533333333333	0.0133333333333	0.0	0.0	0.000237011656282	0.96323736954	0.84	0.133333333333	0.0	0.0	0.0	0.0	0.0	0.0142776984721	0.764865208274	0.985507246377	0.536231884058	0.246376811594	0.0	0.0	0.0	0.0	0.171426028013	0.797884741665	1.0	0.967213114754	0.83606557377	0.377049180328	0.245901639344	0.16393442623	0.114754098361	0.00933724083006	0.952907685831	1.0	0.611111111111	0.138888888889	0.0	0.0	0.0	0.0	75.0	0.379402095238	0.0266911221559	-0.801333333333	0.893333333333	0.0	267.181142857	58.6103238095
MIP	0.000183487776667	0.922963926727	0.343612334802	0.0969162995595	0.0	0.0	0.0	0.0	0.0	0.000449633138487	0.991184883137	1.0	0.290748898678	0.00881057268722	0.0	0.0	0.0	0.0	0.562326610088	0.274109003079	0.810572687225	0.286343612335	0.123348017621	0.0132158590308	0.00881057268722	0.00440528634361	0.00440528634361	0.196264639497	0.795749152932	1.0	1.0	0.506607929515	0.0528634361233	0.0220264317181	0.00881057268722	0.00881057268722	0.522979736328	0.633582091269	0.894273127753	0.616740088106	0.321585903084	0.0837004405286	0.0660792951542	0.0528634361233	0.0440528634361	227.0	0.712904243982	0.000475720177863	0.796709384595	0.506607929515	0.0616740088106	301.831003871	33.5078110399
MIT	0.0011278023012	0.933020902419	1.0	0.938461538462	0.507692307692	0.0	0.0	0.0	0.0	0.00206831051037	0.880681599722	0.984615384615	0.692307692308	0.353846153846	0.0	0.0	0.0	0.0	0.00800965540111	0.568820972527	0.323076923077	0.0615384615385	0.0153846153846	0.0	0.0	0.0	0.0	0.0049832672812	0.955472480345	1.0	1.0	0.321428571429	0.0	0.0	0.0	0.0	0.11376824975	0.616715564825	0.815384615385	0.461538461538	0.123076923077	0.0461538461538	0.0307692307692	0.0307692307692	0.0153846153846	65.0	0.870381934732	0.000243856156643	-0.604871794872	1.95384615385	0.0	550.1	59.3912587413
Macro	0.00132022867911	0.814983143721	0.661016949153	0.279661016949	0.0762711864407	0.0	0.0	0.0	0.0	0.000402814592235	0.981035167899	1.0	0.533898305085	0.0508474576271	0.0	0.0	0.0	0.0	0.0220845378935	0.73547009381	0.906779661017	0.330508474576	0.0762711864407	0.0	0.0	0.0	0.0	0.0260923653841	0.945206748583	1.0	1.0	0.838983050847	0.0423728813559	0.00847457627119	0.0	0.0	0.015529666096	0.820369697838	0.45	0.1625	0.05	0.0	0.0	0.0	0.0	118.0	0.616308561589	3.43972849636e-05	-0.153359246686	1.46610169492	0.0	818.582411374	50.4754782012
Metallophos	0.00100244989153	0.901620445604	0.740540540541	0.254054054054	0.0324324324324	0.0	0.0	0.0	0.0	0.00149406888522	0.945125616274	1.0	0.779411764706	0.166666666667	0.0	0.0	0.0	0.0	0.50888478756	0.267575240118	0.672413793103	0.327586206897	0.120689655172	0.0258620689655	0.0172413793103	0.0172413793103	0.0172413793103	0.0383579879999	0.899751958202	1.0	1.0	0.656934306569	0.0510948905109	0.029197080292	0.0	0.0	0.701803982258	0.441992639295	0.535947712418	0.307189542484	0.137254901961	0.0457516339869	0.0457516339869	0.0392156862745	0.0326797385621	204.0	0.86883528899	0.00022596943617	-0.279442421647	2.42156862745	0.0490196078431	450.890455108	46.5316511129
Methyltransf_11	0.000297006918117	0.918971160235	0.526315789474	0.105263157895	0.0105263157895	0.0	0.0	0.0	0.0	0.000585019530263	0.948901376459	0.989473684211	0.515789473684	0.157894736842	0.0	0.0	0.0	0.0	0.0961811095476	0.7246317717	1.0	0.976744186047	0.813953488372	0.0348837209302	0.0232558139535	0.0	0.0	0.00208464358002	0.82824500161	0.351648351648	0.043956043956	0.010989010989	0.0	0.0	0.0	0.0	0.67536431551	0.523467637451	0.9	0.9	0.8	0.6	0.4	0.3	0.2	95.0	0.838556386188	0.000650819647004	0.184677421229	3.52631578947	0.0	466.048158347	42.8252711822
Methyltransf_12	0.000232245307416	0.922419314168	0.606060606061	0.151515151515	0.020202020202	0.0	0.0	0.0	0.0	0.000344731408404	0.951180778253	0.454545454545	0.0505050505051	0.010101010101	0.0	0.0	0.0	0.0	0.198470041156	0.697559556113	1.0	0.977528089888	0.943820224719	0.0561797752809	0.0337078651685	0.0224719101124	0.0112359550562	0.00273699546233	0.747163704088	0.262626262626	0.0606060606061	0.010101010101	0.0	0.0	0.0	0.0	0.686361789703	0.545644230361	0.928571428571	0.857142857143	0.857142857143	0.5	0.357142857143	0.285714285714	0.214285714286	99.0	0.83889214224	0.000163187848563	0.00247393909475	2.09090909091	0.0	444.276122325	45.1381200275
Methyltransf_23	0.000852999801282	0.943488577082	0.981818181818	0.8	0.4	0.0	0.0	0.0	0.0	0.001155519858	0.990143953855	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.00726680178195	0.925401655435	1.0	0.77358490566	0.308176100629	0.0	0.0	0.0	0.0	0.00210732291453	0.870263378831	0.406060606061	0.0545454545455	0.00606060606061	0.0	0.0	0.0	0.0	0.214321002364	0.786876477607	1.0	0.970149253731	0.761194029851	0.208955223881	0.0597014925373	0.044776119403	0.0298507462687	165.0	0.82877009999	0.000314761755741	-0.109348025712	1.18787878788	0.0121212121212	356.72855678	47.5147447199
Methyltransf_25	0.0013241393026	0.941659552722	1.0	0.907216494845	0.278350515464	0.0	0.0	0.0	0.0	0.000296777085168	0.954568952396	0.824742268041	0.329896907216	0.0103092783505	0.0	0.0	0.0	0.0	0.00289326393977	0.677564524786	0.19512195122	0.0609756097561	0.0365853658537	0.0	0.0	0.0	0.0	0.0237925127149	0.879304141334	1.0	0.979381443299	0.40206185567	0.0309278350515	0.0103092783505	0.0	0.0	0.961850523949	0.5465430705	0.923076923077	0.846153846154	0.615384615385	0.384615384615	0.307692307692	0.307692307692	0.307692307692	97.0	0.853828555178	0.000405297487873	0.134008184655	3.10309278351	0.0	404.150963969	43.0412716795
Mito_carr	0.0029159411788	0.840178117062	0.948453608247	0.79381443299	0.422680412371	0.0	0.0	0.0	0.0	0.00093769247178	0.943815927215	0.927835051546	0.278350515464	0.020618556701	0.0	0.0	0.0	0.0	0.00521587580442	0.880253222965	0.896907216495	0.474226804124	0.19587628866	0.0	0.0	0.0	0.0	0.123228937387	0.478364898213	0.917525773196	0.40206185567	0.113402061856	0.0309278350515	0.0309278350515	0.020618556701	0.020618556701	0.0140659278259	0.923028618112	0.945054945055	0.593406593407	0.274725274725	0.0	0.0	0.0	0.0	97.0	0.850839491788	0.000321270444992	0.159370939772	16.1855670103	0.288659793814	339.7556731	43.4872923141
MreB_Mbl	0.00536108855158	0.821349089494	0.722222222222	0.388888888889	0.104938271605	0.0	0.0	0.0	0.0	0.0222763586789	0.820851001603	0.996913580247	0.87962962963	0.58950617284	0.0493827160494	0.0154320987654	0.00617283950617	0.0	0.00535580748692	0.900508302909	0.699680511182	0.220447284345	0.0575079872204	0.0	0.0	0.0	0.0	0.00215774332173	0.925304853371	0.623456790123	0.0771604938272	0.00308641975309	0.0	0.0	0.0	0.0	0.103130057454	0.842761156822	0.893772893773	0.487179487179	0.164835164835	0.021978021978	0.010989010989	0.003663003663	0.003663003663	327.0	0.87953101117	7.20428888889e-05	-0.143783068783	0.87962962963	0.0	643.571428571	51.8450617284
Myb_DNA-bind_6	0.00562503514811	0.84648669551	1.0	1.0	0.729166666667	0.0	0.0	0.0	0.0	0.00361871509813	0.874382914532	1.0	0.833333333333	0.6	0.0	0.0	0.0	0.0	0.00119521375746	0.821286727501	0.316666666667	0.133333333333	0.05	0.0	0.0	0.0	0.0	0.0196094997227	0.934473109664	1.0	1.0	0.816666666667	0.0833333333333	0.0	0.0	0.0	0.0784395858645	0.73842297409	0.966666666667	0.633333333333	0.216666666667	0.05	0.0333333333333	0.0166666666667	0.0	60.0	0.900183771876	1.46406718324e-05	-1.03056289952	2.71666666667	0.0	961.155914943	61.5515718371
NAD_binding_1	0.000483957672259	0.893360563605	0.504587155963	0.146788990826	0.00917431192661	0.0	0.0	0.0	0.0	0.000115653696412	0.96156764178	0.321100917431	0.00917431192661	0.0	0.0	0.0	0.0	0.0	0.056541968137	0.88310415518	1.0	0.990291262136	0.854368932039	0.00970873786408	0.00970873786408	0.0	0.0	0.00361530226655	0.810968546276	0.559633027523	0.137614678899	0.0183486238532	0.0	0.0	0.0	0.0	0.00539710838348	0.830146196907	0.52380952381	0.333333333333	0.142857142857	0.0	0.0	0.0	0.0	109.0	0.788950202108	0.000476027448944	-0.273306591472	1.29357798165	0.0550458715596	647.655468843	48.2645685558
NAD_binding_8	0.000526169780642	0.925695705922	0.941176470588	0.691176470588	0.264705882353	0.0	0.0	0.0	0.0	0.000744597113226	0.994713069745	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.00894385296851	0.908743534125	1.0	0.911764705882	0.558823529412	0.0	0.0	0.0	0.0	0.00246880250052	0.899021042658	0.852941176471	0.308823529412	0.0147058823529	0.0	0.0	0.0	0.0	0.138434618711	0.754010173847	1.0	0.954545454545	0.863636363636	0.227272727273	0.181818181818	0.0909090909091	0.0454545454545	68.0	0.831152477792	0.000380802524615	0.0211827389625	2.04411764706	0.0294117647059	586.318818375	41.5345825583
NDK	0.00261728139594	0.90881839332	1.0	0.888888888889	0.407407407407	0.0	0.0	0.0	0.0	0.00163917138707	0.873921239198	0.577777777778	0.162962962963	0.0444444444444	0.0	0.0	0.0	0.0	0.000722469994798	0.863988429047	0.130434782609	0.0173913043478	0.0	0.0	0.0	0.0	0.0	0.0160157140344	0.909984825817	1.0	0.866666666667	0.259259259259	0.0148148148148	0.0	0.0	0.0	0.507390975952	0.55183390129	0.624	0.424	0.264	0.072	0.056	0.032	0.016	135.0	0.778705803826	0.000328492346082	-0.230320444987	1.78518518519	0.0148148148148	320.104523131	52.3864966762
NHL	0.00158644921612	0.801742372159	1.0	0.785714285714	0.392857142857	0.0	0.0	0.0	0.0	0.00540758483112	0.711666513884	1.0	0.785714285714	0.392857142857	0.0357142857143	0.0	0.0	0.0	0.514162063599	0.60601800067	1.0	1.0	1.0	0.269230769231	0.0769230769231	0.0384615384615	0.0384615384615	0.0484338738024	0.650540368158	1.0	0.642857142857	0.357142857143	0.0357142857143	0.0357142857143	0.0357142857143	0.0	0.114637434483	0.738642719646	1.0	0.857142857143	0.571428571429	0.25	0.214285714286	0.178571428571	0.107142857143	28.0	0.867366806723	2.64952294118e-05	0.174924969988	2.75	0.0714285714286	846.110294118	34.8274639856
NTF2	0.00144937157165	0.863153467268	0.825	0.425	0.125	0.0	0.0	0.0	0.0	0.0124423624948	0.891841503691	1.0	1.0	0.925	0.05	0.0333333333333	0.0	0.0	0.0193149447441	0.889157771166	1.0	0.916666666667	0.5	0.0	0.0	0.0	0.0	0.000881067418959	0.865513024615	0.371794871795	0.0512820512821	0.0	0.0	0.0	0.0	0.0	0.0631745681167	0.826770837431	0.952380952381	0.619047619048	0.349206349206	0.031746031746	0.015873015873	0.015873015873	0.0	120.0	0.852669483025	4.94830636574e-06	-0.112881944444	0.766666666667	0.0	423.326388889	45.4044444444
NTP_transf_2	0.0016906412784	0.844003329165	0.864197530864	0.493827160494	0.135802469136	0.0	0.0	0.0	0.0	0.0101774465293	0.893002804434	1.0	1.0	0.929824561404	0.0701754385965	0.0175438596491	0.0	0.0	0.566530406475	0.379013375408	1.0	0.886075949367	0.544303797468	0.0379746835443	0.0379746835443	0.0253164556962	0.0253164556962	0.00353842740878	0.769634086243	0.431578947368	0.126315789474	0.0315789473684	0.0	0.0	0.0	0.0	0.116739079356	0.612250938017	0.657142857143	0.328571428571	0.171428571429	0.0571428571429	0.0428571428571	0.0285714285714	0.0142857142857	95.0	0.785360209109	0.00014047251731	-0.0964941520468	1.55789473684	0.0	833.252030835	51.8579213184
NUDIX	0.00157517171465	0.847564279502	0.770992366412	0.442748091603	0.12213740458	0.0	0.0	0.0	0.0	0.000941751117352	0.927400816578	0.933333333333	0.308333333333	0.0833333333333	0.0	0.0	0.0	0.0	0.435177922249	0.521059009803	1.0	0.961538461538	0.782051282051	0.025641025641	0.025641025641	0.0128205128205	0.0128205128205	0.00255684601143	0.822226345118	0.30534351145	0.0381679389313	0.00763358778626	0.0	0.0	0.0	0.0	0.0974380224943	0.704065452872	0.923076923077	0.596153846154	0.288461538462	0.115384615385	0.0576923076923	0.0384615384615	0.0192307692308	131.0	0.825634103906	0.000477694109011	-0.307059445818	1.93893129771	0.0	254.070558273	52.9249698726
Na_Ca_ex	0.00133054493926	0.828837956172	0.615894039735	0.317880794702	0.0993377483444	0.0	0.0	0.0	0.0	0.000141214753967	0.987307453823	0.53642384106	0.0198675496689	0.0	0.0	0.0	0.0	0.0	0.0085826208815	0.809502998764	0.704	0.296	0.12	0.0	0.0	0.0	0.0	0.00230664457195	0.833752256666	0.417218543046	0.0860927152318	0.00662251655629	0.0	0.0	0.0	0.0	0.293194383383	0.67927365947	0.841059602649	0.46357615894	0.264900662252	0.0860927152318	0.0596026490066	0.0331125827815	0.0198675496689	151.0	0.875393478772	0.000159823577792	1.16684651317	0.682119205298	0.0	771.3360535	45.2309669783
Neur_chan_LBD	0.0093920622021	0.851648335102	0.986111111111	0.851851851852	0.560185185185	0.0	0.0	0.0	0.0	0.000104355931398	0.990742051459	0.263888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0673906132579	0.622399779115	0.819095477387	0.386934673367	0.150753768844	0.0100502512563	0.00502512562814	0.0	0.0	0.00217459257692	0.880530542603	0.551515151515	0.0606060606061	0.00606060606061	0.0	0.0	0.0	0.0	0.0532224699855	0.826374975666	0.857142857143	0.508928571429	0.232142857143	0.0267857142857	0.0178571428571	0.0	0.0	216.0	0.838492065709	0.000330894164785	-0.301163759157	4.50462962963	0.106481481481	481.930869596	51.9669357565
Nop	0.00234400853515	0.870216914252	0.978165938865	0.681222707424	0.222707423581	0.0	0.0	0.0	0.0	0.00730576179922	0.965644179239	1.0	1.0	1.0	0.00595238095238	0.0	0.0	0.0	0.00623221276328	0.957062632726	1.0	0.589519650655	0.109170305677	0.0	0.0	0.0	0.0	0.00197488488629	0.930418707673	0.71615720524	0.113537117904	0.00436681222707	0.0	0.0	0.0	0.0	0.0258488859981	0.96019078563	1.0	0.965065502183	0.248908296943	0.00436681222707	0.0	0.0	0.0	229.0	0.927315380883	1.4302922853e-05	-0.194104803493	0.38864628821	0.00873362445415	540.459243086	51.0295487627
Notch	0.00077364477329	0.849135729111	0.944444444444	0.5	0.138888888889	0.0	0.0	0.0	0.0	0.000180031434866	0.975378299556	1.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.530261039734	0.618859834835	1.0	1.0	0.966666666667	0.233333333333	0.233333333333	0.233333333333	0.2	0.0174678284675	0.750261257365	0.972222222222	0.666666666667	0.25	0.0277777777778	0.0	0.0	0.0	0.0643523335457	0.774825449967	1.0	0.833333333333	0.305555555556	0.0833333333333	0.0555555555556	0.0277777777778	0.0	36.0	0.797477430556	1.34928787864e-05	-0.83111276455	1.05555555556	0.0555555555556	2135.62301587	55.0799537037
OB_NTP_bind	0.000988613814116	0.77652685027	0.530120481928	0.204819277108	0.132530120482	0.0	0.0	0.0	0.0	0.00042855553329	0.952432364802	0.906666666667	0.346666666667	0.0533333333333	0.0	0.0	0.0	0.0	0.0954581871629	0.67004638108	1.0	0.963855421687	0.602409638554	0.0240963855422	0.0120481927711	0.0	0.0	0.00172166863922	0.877785692665	0.626506024096	0.180722891566	0.0	0.0	0.0	0.0	0.0	0.264814168215	0.573023649311	0.698795180723	0.433734939759	0.277108433735	0.0361445783133	0.0240963855422	0.0240963855422	0.0120481927711	83.0	0.89573641203	2.56174576131e-05	-0.0831068816017	1.85542168675	0.0	1054.48734609	46.4412049045
OLF	0.000577460625209	0.880516211662	0.323886639676	0.0971659919028	0.0202429149798	0.0	0.0	0.0	0.0	0.000437756505562	0.990327026985	1.0	0.246963562753	0.0161943319838	0.0	0.0	0.0	0.0	0.173712044954	0.474947566922	0.912863070539	0.435684647303	0.0912863070539	0.00414937759336	0.00414937759336	0.00414937759336	0.00414937759336	0.0571637153625	0.921597424453	1.0	1.0	0.838056680162	0.141700404858	0.0364372469636	0.0161943319838	0.0	0.130650192499	0.733658149405	0.550607287449	0.303643724696	0.133603238866	0.0323886639676	0.0121457489879	0.00404858299595	0.00404858299595	247.0	0.819856918348	4.0718495986e-05	-0.405792587979	1.20647773279	0.0161943319838	746.791134641	48.5252253538
OTU	0.0212868545204	0.594512453609	0.96062992126	0.732283464567	0.314960629921	0.0157480314961	0.0	0.0	0.0	0.00375288492069	0.919695067948	1.0	1.0	0.527559055118	0.0	0.0	0.0	0.0	0.0898344814777	0.425916370059	0.897637795276	0.275590551181	0.0708661417323	0.0236220472441	0.0157480314961	0.0	0.0	0.210317000747	0.806056838067	1.0	1.0	0.929133858268	0.228346456693	0.11811023622	0.0708661417323	0.0551181102362	0.294950991869	0.535775543662	0.650793650794	0.309523809524	0.0952380952381	0.031746031746	0.00793650793651	0.00793650793651	0.00793650793651	127.0	0.883371897452	5.75164401348e-05	-0.300367681313	1.06299212598	0.0	733.97910034	49.1658910818
Oxysterol_BP	0.0024243411608	0.798941430573	0.536193029491	0.321715817694	0.142091152815	0.0	0.0	0.0	0.0	0.00159435626119	0.914613089851	0.785522788204	0.329758713137	0.123324396783	0.0	0.0	0.0	0.0	0.0310863088816	0.87234168624	1.0	0.876675603217	0.485254691689	0.00268096514745	0.0	0.0	0.0	0.00240375404246	0.875606048679	0.396782841823	0.0697050938338	0.00536193029491	0.0	0.0	0.0	0.0	0.061674438417	0.796460638765	0.573208722741	0.323987538941	0.152647975078	0.0280373831776	0.018691588785	0.00311526479751	0.0	373.0	0.873862405783	2.9825993193e-05	-0.565144474233	1.42627345845	0.0	818.941759224	58.6450915513
PA	0.00133079395164	0.938759241787	1.0	0.978494623656	0.559139784946	0.0	0.0	0.0	0.0	0.000600315805059	0.922470747511	0.655913978495	0.236559139785	0.0537634408602	0.0	0.0	0.0	0.0	0.00440977839753	0.782848287951	0.387096774194	0.139784946237	0.0537634408602	0.0	0.0	0.0	0.0	0.0123325753957	0.916293477037	1.0	0.935483870968	0.376344086022	0.0	0.0	0.0	0.0	0.0897902399302	0.753066254032	0.752688172043	0.52688172043	0.290322580645	0.0752688172043	0.0537634408602	0.0215053763441	0.010752688172	93.0	0.797361342033	0.00102175260949	-0.0347665237988	1.31182795699	0.0	564.903158669	46.6167650718
PAN_1	0.00314750196412	0.935935131821	1.0	1.0	0.848101265823	0.0	0.0	0.0	0.0	0.00019892216369	0.967178694701	0.683544303797	0.126582278481	0.0	0.0	0.0	0.0	0.0	0.0179552845657	0.571146869499	0.481012658228	0.164556962025	0.101265822785	0.0	0.0	0.0	0.0	0.0187897086143	0.93379857653	1.0	1.0	0.556962025316	0.0126582278481	0.0	0.0	0.0	0.0101803475991	0.884632229412	0.649122807018	0.40350877193	0.105263157895	0.0	0.0	0.0	0.0	79.0	0.612403385117	0.000494707552938	-0.271490956301	1.51898734177	0.20253164557	578.965473872	57.2084576289
PAP2	0.000947310356423	0.780585976864	0.345588235294	0.147058823529	0.0294117647059	0.0	0.0	0.0	0.0	0.000254839193076	0.903589436683	0.220588235294	0.0514705882353	0.0	0.0	0.0	0.0	0.0	0.0135779343545	0.91496191961	1.0	0.991150442478	0.716814159292	0.0	0.0	0.0	0.0	0.0190543308854	0.636412344855	0.507352941176	0.125	0.0294117647059	0.00735294117647	0.0	0.0	0.0	0.0854008570313	0.794409047573	0.859504132231	0.619834710744	0.206611570248	0.0330578512397	0.0330578512397	0.00826446280992	0.00826446280992	136.0	0.871667700661	0.000301381593553	0.523473951694	1.33823529412	0.0441176470588	369.840362576	41.8484348283
PARP	0.000186197168659	0.923721137665	0.353846153846	0.0666666666667	0.0	0.0	0.0	0.0	0.0	0.000641127931885	0.977169997132	1.0	0.379487179487	0.0461538461538	0.0	0.0	0.0	0.0	0.105785392225	0.473074860785	0.887700534759	0.358288770053	0.048128342246	0.00534759358289	0.00534759358289	0.00534759358289	0.0	0.185216903687	0.789680698495	1.0	0.994871794872	0.482051282051	0.0666666666667	0.025641025641	0.0102564102564	0.0102564102564	0.241861656308	0.457648915587	0.521276595745	0.159574468085	0.0744680851064	0.0531914893617	0.031914893617	0.0106382978723	0.0106382978723	195.0	0.771801960931	0.000258241591425	-0.438278055278	1.52820512821	0.0	904.241424345	53.4418412058
PAS	0.000519792374689	0.915512550022	0.743362831858	0.371681415929	0.0353982300885	0.0	0.0	0.0	0.0	0.000321657862514	0.948577479019	0.469026548673	0.0619469026549	0.00884955752212	0.0	0.0	0.0	0.0	0.0383889302611	0.853626990813	1.0	0.971698113208	0.745283018868	0.00943396226415	0.0	0.0	0.0	0.0232570040971	0.817763679511	0.955752212389	0.46017699115	0.106194690265	0.00884955752212	0.00884955752212	0.0	0.0	0.0206473879516	0.913935643159	0.984126984127	0.793650793651	0.333333333333	0.015873015873	0.0	0.0	0.0	113.0	0.898039536587	0.000186413140074	-0.212538163985	2.65486725664	0.0	926.692315708	52.5766860774
PAS_11	0.00164085789584	0.946458453612	1.0	0.938053097345	0.513274336283	0.0	0.0	0.0	0.0	0.000710329448339	0.991039030026	1.0	1.0	0.743362831858	0.0	0.0	0.0	0.0	0.0425876453519	0.794228212949	1.0	0.929203539823	0.486725663717	0.00884955752212	0.0	0.0	0.0	0.00126116967294	0.936135881538	0.814159292035	0.176991150442	0.0	0.0	0.0	0.0	0.0	0.0749167203903	0.925184210266	1.0	1.0	0.851063829787	0.170212765957	0.0744680851064	0.0106382978723	0.0	113.0	0.917619426342	0.000109403937449	-0.329780033112	2.0796460177	0.0	946.070113467	49.2405521482
